valid_id,rank,anime_name
20909,4412.0,Kyoukai no Kanata: Mini Gekijou
20919,11014.0,Diabolik Lovers Recap
20929,,Galo Sengen
20931,7206.0,Oneechan ga Kita
20945,4719.0,Eon Kid
20951,11099.0,DPR Special Movie
20955,12506.0,Peeping Life: YouTuber-kun
20959,,Invasion of the Ballbusters
20961,9490.0,Paroru's Future Island
20963,19597.0,Shimajirou no Wow! Movie 2: Shimajirou to Kujira no Uta
20965,7144.0,Wonder Garden
20973,3782.0,World Conquest Zvezda Plot
20987,6406.0,Yoza-Quar!
20995,,Himekishi Olivia
20999,8135.0,Mini Van Special
21001,,My Big and Horny Sisters
21009,10175.0,Sekai de Ichiban Tsuyoku Naritai! Specials
21013,9778.0,Marvel Disk Wars: The Avengers
21019,18473.0,Noonbory & the Super 7
21021,16900.0,Juugo Shounen Hyouryuuki: Kaizokujima de! Daibouken
21025,10254.0,Chang
21027,6073.0,The Fake
21033,6751.0,Dragonar Academy
21053,16606.0,Ikemen Kyuugo-tai Nurse Angels
21059,,Oppai Infinity∞! The Animation
21065,6718.0,Yakusoku (ONA)
21067,8978.0,Strange+
21069,,MILF Assault Mode
21073,3139.0,PUCHIM@S 2
21077,8146.0,Kakumeiki Valvrave Recaps
21085,3971.0,Witch Craft Works
21097,,Oni Chichi: Rebuild
21105,3063.0,Love Stage!!
21121,8256.0,Heart Cocktail Again
21129,10739.0,A Jewish Girl in Shanghai
21161,13238.0,Wansa-kun OVA
21163,8910.0,"Goblin and ""Yuki Usagi"" (Snow Hare)"
21167,6729.0,Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi
21177,5585.0,Nobunaga the Fool
21179,12518.0,Dragon Fist
21185,908.0,Baby Steps
21195,4686.0,Soul Eater: Late Night Show
21201,6539.0,Teekyu 2 Specials
21215,11847.0,Zettai Shougeki: Platonic Heart Picture Drama
21235,5052.0,Now It's Time to Go! Log Horizon
21241,6063.0,Beyond the Boundary: Idol Trial!
21255,8105.0,Takarajima (Movie)
21267,10322.0,Go! Go! 575
21275,13912.0,Yawaraka Sensha
21291,19903.0,Sore Ike! Anpanman: Minami no Umi wo Sukue!
21293,7418.0,"Anpanman: Purun, the Soap Bubble"
21295,19918.0,Sore Ike! Anpanman: Tenohira wo Taiyou ni
21305,11523.0,Trick or Alice
21325,4874.0,Pupipo!
21327,1612.0,One Week Friends
21329,105.0,Mushi-shi: The Shadow that Devours the Sun
21339,1137.0,Psycho-Pass: The Movie
21349,,Kichiku: Haha Shimai Choukyou Nikki
21353,6133.0,Tokyo ESP
21363,,Tokubetsu Jugyou 3 SLG The Animation
21373,6583.0,Freezing Vibration Specials
21393,,Shiiba-san no Ura no Kao. with Imouto Lip
21395,2264.0,Crayon Shin-chan: Serious Battle! Robot Dad Strikes Back
21405,1207.0,The Kawai Complex Guide to Manors and Hostel Behavior
21407,4637.0,Happiness Charge Precure!
21409,,The iDOLM@STER Cinderella Girls 2nd Anniversary PV
21419,495.0,Detective Conan Movie 18: The Sniper from Another Dimension
21421,9874.0,Magica Wars
21427,9181.0,Minna Atsumare! Falcom Gakuen
21431,4565.0,Brynhildr in the Darkness
21433,15181.0,Chou Zenmairobo: Patrasche
21435,1507.0,Encouragement of Climb Season 2
21437,3456.0,Buddy Complex
21451,,Japan Bridge Overpass Under R Plan
21467,16614.0,Ikkyuu-san to Yancha Hime
21469,477.0,Stand By Me Doraemon
21471,10631.0,Mirai Koushi Harima SACLA
21473,1348.0,Persona 3 the Movie: #2 Midsummer Knight's Dream
21479,8838.0,Beyblade: Shogun Steel Specials
21483,19267.0,Sanchoume no Yuuhi
21485,15509.0,Dokkan! Robotendon
21487,7700.0,Shin Dokonjou Gaeru
21489,10310.0,Shin Dokonjou Gaeru: Dokonjou Yumemakura
21491,18423.0,Ninjaman Ippei
21493,8595.0,Ninja Hattori-kun: Nin Nin Ninpo Enikki no Maki
21497,6076.0,Samurai Warriors: Legend of the Sanada
21507,9374.0,Soul Eater NOT!
21513,,Imako System
21521,,Futa-bu!
21523,9622.0,Baku Tech! Bakugan Gachi
21525,15939.0,Geba Geba Show Time!
21539,18613.0,Oraa Guzura Dado
21541,5379.0,Hentai Ouji to Warawanai Neko.: Henneko BBS
21547,19612.0,Shin Choubakumatsu Shounen Seiki Takamaru
21561,3384.0,Nanana's Buried Treasure
21563,3956.0,Kamigami no Asobi
21569,6493.0,Pokémon the Movie: Diancie and the Cocoon of Destruction
21571,7434.0,"Pikachu, What's This Key?"
21575,7703.0,Koukaku Kidoutai Arise: Ghost in the Shell - Logicoma Specials
21587,8728.0,Mou Hitotsu no Mirai wo.
21591,10280.0,Wasure-boshi
21595,7831.0,Yu☆Gi☆Oh! Zexal Second: Iza! Saishuu Kessen e!! Special
21597,,Yabai! Fukushuu Yami Site
21599,7233.0,Fight Ippatsu! Juuden-chan!! OVA
21635,2870.0,GJ-bu@
21639,5320.0,Yu-Gi-Oh! Arc-V
21641,10690.0,Planet:Valkyrie
21647,691.0,Tamako Love Story
21649,8851.0,Mitsuwano
21659,1185.0,Kill la Kill Specials
21663,9230.0,Last Orders
21667,1264.0,Non Non Biyori: We're Going to Okinawa
21671,4529.0,Keroro
21677,6870.0,Captain Earth
21679,6940.0,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga. OVA"
21681,2436.0,Hanayamata
21695,6664.0,Pokemon XY SP: Road to Kalos
21701,5765.0,Kindaichi Shounen no Jikenbo: Shinigami Byouin Satsujin Jiken
21717,,Koisuru Niwatori
21729,5209.0,Cardfight!! Vanguard Legion Mate
21737,1968.0,"Tamayura: More Aggressive - Tsuitachi dake no Shuugakuryokou, nanode"
21743,1745.0,Laughing Under the Clouds
21749,11051.0,Kimama ni Idol
21751,,Okusama wa Moto Yariman
21755,1412.0,The Prince of Tennis II vs Genius10
21761,14519.0,Ari to Hato
21763,14516.0,Ari to Hato (1953)
21765,11278.0,Ari to Hato (1959)
21771,10054.0,Romantica Clock
21781,4798.0,Tsubasa to Hotaru
21797,3153.0,"Love, Chunibyo & Other Delusions!: Heart Throb Lite Shorts"
21809,8184.0,Daimidaler: Prince vs. Penguin Empire
21821,10120.0,Dai-Shogun: Great Revolution
21829,,Fella Pure: Mitarashi-san Chi no Jijou The Animation
21843,1343.0,Rage of Bahamut: Genesis
21845,5153.0,In Search of the Lost Future
21851,3814.0,Tesagure! Bukatsumono Encore
21853,4207.0,Love Live! School Idol Project Recap
21855,685.0,Hanamonogatari
21863,3521.0,The Comic Artist and His Assistants
21867,974.0,The Disappearance of Conan Edogawa: The Worst Two Days in History
21869,12736.0,Tarepanda
21875,11514.0,Chou Akuukan Bouheki Cheese Napolitan
21877,987.0,Hi Score Girl
21879,5995.0,Sword Art Offline: Extra Edition
21881,5363.0,Sword Art Online II
21899,154.0,Gintama: Yorinuki Gintama-san on Theater 2D
21913,17052.0,Kanbee-kun ga Yuku
21925,,Chichiiro Toiki
21933,19872.0,Sore Ike! Anpanman: Anpanman to Happy Otanjoubi
21935,19869.0,Sore Ike! Anpanman: Anpanman to Okashi na Nakama
21939,51.0,Mushi-shi: Next Passage Part 1
21941,19869.0,Sore Ike! Anpanman: Anpanman no Jin-Jin-Jingle Bells
21943,19876.0,Sore Ike! Anpanman: Baikinman to 3 Bai Punch
21945,19876.0,Sore Ike! Anpanman: Baikinman vs. Baikinman!?
21947,19886.0,Sore Ike! Anpanman: Gomira no Hoshi
21951,19884.0,Sore Ike! Anpanman: Hiya Hiya Hiyariko to Babu Babu Baikinman
21953,19885.0,Sore Ike! Anpanman: Horrorman to Hora Horako
21957,19897.0,Sore Ike! Anpanman: Kokin-chan to Aoi Namida
21959,19896.0,Sore Ike! Anpanman: Kuroyuki-hime to Mote Mote Baikinman
21961,19904.0,Sore Ike! Anpanman: Minna Atsumare! Anpanman World
21963,19921.0,Sore Ike! Anpanman: Tsukiko to Shiratama - Tokimeki Dancing
21967,19924.0,Anpanman: The Secret of Fairy Rin-Rin
21969,6126.0,Sore Ike! Anpanman: Yumeneko no Kuni no Nyanii
21975,19906.0,Sore Ike! Anpanman: Outa to Teasobi Tanoshii ne
21995,1263.0,Blue Spring Ride
22013,5344.0,Koukaku Kidoutai Nyuumon Arise
22031,10111.0,Samurai Gun Special
22035,19893.0,Sore Ike! Anpanman: Lyrical☆Magical Mahou no Gakkou
22037,19878.0,Sore Ike! Anpanman: Dokin-chan no Dokidoki Calendar
22043,1248.0,Fairy Tail Series 2
22049,,Just Awake
22053,6982.0,Gakkou no Kaidan (OVA)
22065,20032.0,The Adventures of T-Rex
22093,,Chastity at Midnight
22097,909.0,Magi: Sinbad no Bouken
22099,9084.0,Herobank
22111,17087.0,Kattobase! Dreamers: Carp Tanjou Monogatari
22113,8187.0,Kyoukaisenjou no Horizon: Kyokutou Naruhodo Kouza
22119,,PeroPero☆Teacher
22123,6266.0,Inugami-san to Nekoyama-san
22125,1376.0,Kuroko’s Basketball: Would You Mind Doing That Once More
22137,10216.0,Toukiden: The Age of Demons - Introduction
22145,499.0,Black Butler: Book of Circus
22157,12592.0,Sweet Friday
22159,12483.0,"Memories Hidden in Darkness, Dreams of Various Shades"
22161,12623.0,Scrap Diary
22163,12365.0,A Gaze in Summer 1942
22171,12339.0,A Portrait of Keiichi Tanaami
22179,12637.0,Puzzle of Autumn
22189,4489.0,Locodol
22197,14091.0,Yuuto-kun ga Iku Movie
22199,1790.0,Akame ga Kill!
22205,11341.0,Shounen Sunday CM: Be Blues! Ao ni Nare
22215,6661.0,Pretty Rhythm: All Star Selection
22219,13249.0,Warera Salaryman Tou
22221,10590.0,Monoshiri Daigaku: Ashita no Calendar
22225,10533.0,Momokyun Sword
22231,8482.0,Tenshi no Shippo Chu!: Tenshi no Utagoe
22239,10874.0,Mahou no Yousei Persia Pilot
22241,10485.0,Ribbon no Kishi Pilot
22249,6995.0,The Nighthawk Star
22265,1320.0,Free! - Eternal Summer
22271,14521.0,Aries: Shinwa no Seizakyuu
22279,13262.0,Watashitachi no Kurashi to Doboku
22293,,Mahou no Yousei Persia: Escape!
22295,10357.0,Juuza Engi: Engetsu Sangokuden - Gaiden Youzhou Genya
22297,355.0,Fate/stay night [Unlimited Blade Works]
22313,19637.0,Shinken Densetsu: Tight Road
22319,944.0,Tokyo Ghoul
22325,18414.0,Ningen Kakumei
22327,16343.0,Himalaya no Hikari no Oukoku
22329,11197.0,The Prince and the White Horse
22335,6544.0,Teekyu 3 Specials
22347,,Pandra The Animation: Shiroki Yokubou Kuro no Kibou
22359,3661.0,Ronja the Robber's Daughter
22361,7770.0,New Year Special: It's New Year's! 7 x 7 = 49 Nanas?
22377,12607.0,Wonder Momo
22381,8962.0,Nandaka Velonica
22385,,a_caFe
22393,,Sora e
22411,,Asa ga Kuru mae ni: Sasurai Version
22413,18398.0,Nihon Mukashibanashi: Warashibe Chouja
22415,,Blue Room
22427,,Computer Obaachan
22435,8599.0,Shin Kidou Senki Gundam Wing: Frozen Teardrop Picture Drama - Aratanaru Tatakai
22439,9464.0,Hello Kitty: The Mystery of The Apple Forest
22441,8800.0,Hello Kitty: Apple Forest and Parallel Town
22443,8458.0,Hello Kitty in Heidi
22445,9438.0,Hello Kitty in Mom Loves Me After All
22457,9759.0,Hello Kitty no Fushigi na Mizuumi
22459,16297.0,Hello Kitty no Shoukoujo
22461,9667.0,Hello Kitty in The Dream Thief
22469,,Minihams no Kekkon Song
22477,9955.0,Hello Kitty in The Day the Big Clock Stopped
22479,9521.0,Hello Kitty in The Magic Apple
22481,9432.0,Hello Kitty in Santa's Missing Hat
22483,10388.0,"Hello Kitty, Mimmy and Dear Daniel in the Three Little Pigs"
22493,10709.0,Pochacco in Jack and the Beanstalk
22503,13249.0,Washimo
22507,263.0,Initial D Final Stage
22509,17791.0,Manga Nihonshi (NHK Han)
22511,10477.0,Kobutori
22513,,Freely Tomorrow
22535,210.0,Parasyte: The Maxim
22537,6404.0,Theatre of Darkness: Yamishibai 2
22541,11089.0,Oniku Daisuki! Zeushi-kun
22543,,Kyonyuu Kazoku Saimin
22547,8605.0,Blade & Soul
22561,10994.0,Virtual Star 2000
22563,10393.0,Hangyodon in the Emperor's New Clothes
22565,10533.0,Bad Badtz-Maru in the Ants and the Grasshopper
22567,10817.0,Monkichi the Monkey in The Gold Axe and the Silver Axe
22569,11032.0,Pom Pom Purin in the Tortoise and the Hare
22571,10962.0,Pekkle in Drakestail
22573,9651.0,Keroppi in Aladdin and the Magic Lamp
22575,10792.0,Pekkle in the Ugly Duckling
22577,18834.0,Pom Pom Purin in the Northwind and the Sun
22593,11263.0,Potecco Babies (2011)
22595,17193.0,Kimezou no Kimarimonku Ja Kimaranee.
22597,17195.0,Kimezou no Kimarimonku Ja Kimaranee. Featuring Sabu-Otoko
22603,10131.0,Pekkle in the Adventures of Sinbad
22605,10515.0,Keroppi in Let's Play Baseball
22613,10491.0,Keroppi in the Adventures of the Coward Prince
22615,17140.0,Keroppi in the Frog's Secret House
22619,17148.0,Kero Kero Keroppi no Tomodachitte Ii na
22625,17138.0,Keroppi in the Big Adventure
22639,17147.0,Kero Kero Keroppi no Tomodachi wa Mahoutsukai
22647,17142.0,Kero Kero Keroppi no Soratobu Yume no Fune
22661,6516.0,One Piece: Cry Heart
22663,4932.0,World Break: Aria of Curse for a Holy Swordsman
22669,16007.0,Gohan Kaijuu Pap
22671,10397.0,Peeping Life: This Is Fate! II
22673,1125.0,Kuroko no Basket 2nd Season NG-shuu
22675,11596.0,Peeping Life: Gekijou Original-ban
22677,4174.0,Appleseed Alpha
22683,19664.0,Shiroishi no Yousei Pichi
22687,3965.0,Terraformars
22689,3275.0,Terra Formars: Bugs 2-hen
22693,1814.0,Lady Jewelpet
22709,14127.0,Zettai Zetsumei Dangerous Jiisan (2005)
22711,13265.0,Wazaguu! vs. Dangerous Jiisan Ja: Houfukuzettou! Anime Quiz
22729,2107.0,Aldnoah.Zero
22733,8081.0,Dragon Collection
22735,9429.0,Oreca Battle
22745,6576.0,Brothers Conflict: Setsubou
22755,15141.0,Chikasugi Idol Akae-chan
22757,10857.0,X Maiden
22759,4851.0,A Certain Scientific Railgun S: All the Important Things I Learned in a Bathhouse
22777,1177.0,Dragon Ball Z Kai: The Final Chapters
22785,7844.0,Sono Hanabira ni Kuchizuke wo: Risa x Miya Gekijou
22789,190.0,Barakamon
22791,19860.0,Sky Colour Flower Colour
22815,,Yariman Fudousan
22819,1736.0,Aikatsu! Movie
22821,16349.0,Himitsukessha Taka no Tsume EX
22827,7854.0,Magical★Taruruuto-kun Movie
22831,8601.0,Rowdy Sumo Wrestler Matsutaro!!
22835,9269.0,Himegoto
22839,2364.0,Cross Road
22841,11745.0,Okashina Hotel
22845,20016.0,Suzu 3 Tarou
22859,3114.0,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie Lite
22865,3402.0,Invaders of the Rokujyoma!?
22877,5361.0,Blade Dance of the Elementalers
22887,16574.0,Hyokkori Hyoutan Shima
22893,18150.0,My Dear Coco
22901,,Love es M The Animation
22943,10702.0,Valis: The Fantasm Soldier
22953,12002.0,Hana no Zundamaru: Junk
22955,10945.0,Hungry Zombie Francesca
22959,14459.0,Angel ga Tonda Hi
22961,732.0,Date A Live II: Kurumi Star Festival
22973,19270.0,Sangokushi
22977,9346.0,Kaibutsu-kun: Kaibutsu Land e no Shoutai
22985,10413.0,Hipira-kun Special
22993,18517.0,Obake no Q-Tarou: Tobidase! Bake Bake Daisakusen
23001,17779.0,Manga Jinbutsushi
23003,12717.0,Tanoshii Bunmeishi: Tetsu Monogatari
23005,18119.0,Mogura no Motoro
23007,18605.0,Ookami Shounen Ken (Movie)
23015,16254.0,Chief Joker
23023,,Peaceful Times (F02) Petit Film
23029,,Popful Mail
23031,14535.0,Ashita no Kibou: Kanashimi yo Arigatou - Takae Tsuneo Monogatari
23033,,Fuzzy Lips 1
23051,12535.0,A Place Where There Are Moths
23053,12155.0,Dialogue Between Two
23067,7137.0,Tenkai Knights
23079,10988.0,Glasslip
23089,11804.0,Spring Comes to Ponsuke
23097,17351.0,Kousagi Monogatari
23099,8860.0,Puchitto Gargantia: Marumaru no Gargantia
23101,,With the Date
23107,8687.0,GO-GO Tamagotchi!
23115,5288.0,Hamatora The Animation: Saishuukai Chokuzen! Mao ga Okuru
23121,6589.0,JINSEI -Life Consulting-
23125,16367.0,Histoire d'Etty
23129,,Mahou no Princess Minky Momo: Hitomi no Seiza - Minky Momo Song Special
23133,5992.0,M3: Sono Kuroki Hagane
23135,1704.0,PriPara
23149,10536.0,47 Todoufuken R
23151,8588.0,Shounen Hollywood: Holly Stage for 49
23171,,Mahou Shoujo wa Kiss Shite Kawaru
23179,7925.0,Shounen Sunday CM: Kyoukai no Rinne
23183,16663.0,Itazura Post
23199,605.0,Durarara!! x2 Shou
23225,811.0,Yuru Yuri Nachuyachumi!
23227,3377.0,Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.
23233,5295.0,The Testament of Sister New Devil
23245,15983.0,Go Go Toraemon
23259,9512.0,Gundam Reconguista in G
23267,11852.0,Osaru no Tairyou
23269,1704.0,Hello!! KINMOZA!
23273,66.0,Your Lie in April
23277,1769.0,Saekano: How to Raise a Boring Girlfriend
23281,2071.0,Psycho-Pass 2
23283,461.0,Terror in Resonance
23285,4061.0,Paulette's Chair
23289,835.0,Monthly Girls' Nozaki-kun
23293,891.0,Lupin the Third: Jigen's Gravestone
23299,6337.0,Pokemon Best Wishes! Season 2: Decolora Adventure - Iris vs. Ibuki! Dragon Master e no Michi!!
23301,2056.0,Pokemon XY: Mega Evolution
23305,,Shin Sei Yariman Gakuen Enkou Nikki The Animation
23313,10912.0,Zettai Zetsumei Dangerous Jiisan
23321,1469.0,Log Horizon 2
23341,7480.0,The Irregular at Magic High School: Get to Know Magic Studies!
23349,10695.0,Kirin Monoshiri Yakata
23359,3670.0,Code Geass: Akito the Exiled 2 - The Torn-Up Wyvern Picture Drama
23361,4101.0,Bakuman. 3rd Season Specials
23363,6863.0,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: Ore no Imouto ga Konnani Eroge na Wake Nai
23365,,By Your Side
23375,11628.0,Minarai Diva
23383,2412.0,D-Frag!*
23385,1291.0,Beyond the Boundary: Daybreak
23387,12113.0,Master of Torque
23401,12421.0,Tobacco wa Dasai
23405,5303.0,Tokyo Ravens: Kon ga Oshiete Moshi Agemasu! Maru Wakari Tokyo Ravens
23407,12917.0,Toki: Kono Hoshi no Mirai wo Mitsumete
23409,10077.0,Duel Masters VS
23421,2298.0,Re: Hamatora: Season 2
23423,9380.0,Paradise of Innocence
23433,7867.0,Shin Strange+
23441,2154.0,Love Stage!!: Chotto ja Nakutte
23459,5248.0,Sekai Seifuku: Bouryaku no Zvezda - Shin Zvezda Daisakusen
23475,,Saimin Jutsu Zero Special
23477,,Kakushi Dere Special
23479,,Vampire Vixen Special
23499,7069.0,Gakumon!: Ookami Shoujo wa Kujikenai
23511,11072.0,Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa
23515,11739.0,The Princess and the Moon
23517,12545.0,Calligraffiti
23519,,Enbi
23523,14557.0,Aterui
23537,13084.0,Two Down Full Base
23539,3852.0,The Lazy Egg
23551,9065.0,Ai-Mai-Mi Mousou Catastrophe
23555,18359.0,Neko no Dayan
23569,16936.0,Kagirinaki Rakuen
23575,16616.0,Ikkyuu-san: Ooabare Yancha-hime
23593,19225.0,Saitama Bousou Saizensen Flag! Shinimonogurui no Seishun!!
23605,5845.0,Ninja Slayer From Animation
23607,15883.0,Gaki Deka
23615,8472.0,Eiyuu Banka Koushi-den
23623,369.0,Non Non Biyori Repeat
23633,18852.0,Poppoya-san: Nonki Ekichou
23635,18853.0,Poppoya-san: Nonki Kikanshi
23637,17265.0,Kobito to Ao Mushi
23639,11255.0,Kappa Kawatarou
23641,13118.0,Ukare Violin
23651,16203.0,Hanawa Hekonai Kappa Matsuri
23659,8372.0,Hi no Tori: Hagoromo-hen
23661,10125.0,Saving Our Fragile Earth: Unico Special Chapter
23665,,Renai Fuyou Gakuha The Animation
23673,3805.0,Wolf Girl & Black Prince
23675,16321.0,Hi no Tori: Kizuna-hen
23677,,Manga Edo Erobanashi
23679,10883.0,Strange+ Special
23699,17439.0,Kumo ni Noru
23707,19189.0,The Princess of the Desert Kingdom
23709,16202.0,The Flower and the Phoenix
23711,8036.0,Kakumei no Wakaki Sora
23713,18280.0,Nagareboshi no Okurimono
23719,,Rennyuu Tales The Animation
23733,17338.0,KoSys! Kochira Keihime Tetsudou: Kouhou System-ka
23735,8294.0,Kenzen Robo Daimidaler Specials
23737,18363.0,Neko Pitcher
23753,10657.0,Kishin Houkou Demonbane (TV) Specials
23755,1196.0,The Seven Deadly Sins
23759,11862.0,My Ski Trip
23761,,Konna ni Yasashiku Sareta no
23765,10733.0,Yamiyo no Jidaigeki
23767,13888.0,Yamiyo no Jidaigeki (OVA)
23769,12963.0,Toppuku Kyousou Kyoku
23775,1058.0,Attack on Titan: Crimson Bow and Arrow
23777,816.0,Attack on Titan: Wings of Freedom
23787,6473.0,Hi☆sCoool! SeHa Girls
23801,15496.0,Doctor Mambo & Kaitou Jibako: Uchuu yori Ai wo Komete!!
23815,16011.0,Gokuu no Daibouken Pilot
23819,18592.0,Onimaru: Senjou ni Kakeru Itsutsu no Seishun
23825,10224.0,Ys IV: The Dawn of Ys
23861,14384.0,Ai no Kiseki: Doctor Norman Monogatari
23863,15906.0,Ganbare Swimmy
23865,18549.0,Ojisan Kaizou Kouza
23869,16702.0,Ji no Nai Hagaki
23871,6251.0,Puchimas!!: Petit Petit iDOLM@STER - Fuyu→Kotatsu←Haru
23877,12550.0,Gondora
23885,18144.0,Momon's Sand Witch Episode 0
23889,18906.0,Pyuu to Fuku! Jaguar: Return of Yaku Ichinenburi
23895,10783.0,REACH x Thermae Romae: Pietrada no Kekkon
23897,7223.0,Lovely Movie: Lovely Muuuuuuuco!
23899,17667.0,Lovely Movie: Itoshi no Muco Specials
23901,8113.0,Lovely Movie: Lovely Muuuuuuuco! Season 2
23909,12173.0,Hoshi no Yuuenchi
23917,,Sora wa Koko ni Aru
23931,5525.0,Uchuu Senkan Yamato 2199: Tsuioku no Koukai
23933,12284.0,Kyutai Panic Adventure!
23935,11983.0,Kyutai Panic Adventure Returns!
23943,7543.0,Mobile Suit Gundam Unicorn: One of Seventy Two
23945,4713.0,Magimoji Rurumo
23967,15814.0,Fox Wood Tales
23969,15821.0,Fuku-chan no Kishuu
23971,15838.0,Fuku-chan no Zousan Butai
23973,15833.0,Fuku-chan
23985,8372.0,Futari Ecchi (2014)
23991,5065.0,Cardfight!! Vanguard Movie: Neon Messiah
24011,10776.0,Lance N' Masques
24019,17778.0,Manabu no Natsuyasumi
24021,,Sei Shoujo The Animation
24029,2762.0,Shijou Saikyou no Deshi Kenichi Specials
24031,3093.0,Denki-gai
24037,2299.0,selector spread WIXOSS
24041,16680.0,Jarujio Animal
24045,18159.0,Domerica the Monster
24047,10196.0,Fossil Thief and the Dinosaur Stones
24049,12096.0,kanai
24071,8222.0,gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?
24085,19786.0,Shura ga Yuku
24087,10892.0,Be-Bop Kaizokuban
24089,9809.0,High School Jingi
24109,,Tooryanse
24121,18730.0,Going Wild
